fecha,cod_depto,nom_depto,MPIO_CDPMP,nom_mpio,num_casos,poblacion,casos_por_millon
2021-08-05,15,BOYACA,15238,DUITAMA,22,117606.0,188.0
2021-08-05,15,BOYACA,15296,GAMEZA,1,4395.0,228.0
2021-08-05,15,BOYACA,15299,GARAGOA,9,14145.0,637.0
2021-08-05,15,BOYACA,15322,GUATEQUE,2,8123.0,247.0
2021-08-05,15,BOYACA,15362,IZA,2,1944.0,1029.0
2021-08-05,15,BOYACA,15403,LA UVITA,1,2872.0,349.0
2021-08-05,15,BOYACA,15407,VILLA DE LEYVA,5,14406.0,348.0
2021-08-05,15,BOYACA,15469,MONIQUIRA,2,20848.0,96.0
2021-08-05,15,BOYACA,15480,MUZO,1,8323.0,121.0
2021-08-05,15,BOYACA,15516,PAIPA,2,31141.0,65.0
2021-08-05,15,BOYACA,15572,PUERTO BOYACA,14,44784.0,313.0
2021-08-05,15,BOYACA,15599,RAMIRIQUI,1,8889.0,113.0
2021-08-05,15,BOYACA,15646,SAMACA,2,17542.0,115.0
2021-08-05,15,BOYACA,15693,SANTA ROSA DE VITERBO,5,11329.0,442.0
2021-08-05,15,BOYACA,15753,SOATA,1,8538.0,118.0
2021-08-05,15,BOYACA,15759,SOGAMOSO,20,120462.0,167.0
2021-08-05,15,BOYACA,15763,SOTAQUIRA,1,7953.0,126.0
2021-08-05,15,BOYACA,15798,TENZA,1,3461.0,289.0
2021-08-05,15,BOYACA,15804,TIBANA,1,7966.0,126.0
2021-08-05,15,BOYACA,15806,TIBASOSA,1,11023.0,91.0
2021-08-05,15,BOYACA,15814,TOCA,2,8707.0,230.0
2021-08-05,15,BOYACA,15820,TOPAGA,1,3531.0,284.0
2021-08-05,15,BOYACA,15837,TUTA,2,8154.0,246.0
2021-08-05,15,BOYACA,15842,UMBITA,1,6905.0,145.0
2021-08-05,17,CALDAS,17001,MANIZALES,41,400436.0,103.0
2021-08-05,17,CALDAS,17088,BELALCAZAR,1,9690.0,104.0
2021-08-05,17,CALDAS,17174,CHINCHINA,5,48484.0,104.0
2021-08-05,17,CALDAS,17380,LA DORADA,29,70802.0,410.0
2021-08-05,17,CALDAS,17486,NEIRA,1,20495.0,49.0
2021-08-05,17,CALDAS,17541,PENSILVANIA,1,17342.0,58.0
2021-08-05,17,CALDAS,17614,RIOSUCIO,2,48329.0,42.0
2021-08-05,17,CALDAS,17662,SAMANA,1,17466.0,58.0
2021-08-05,17,CALDAS,17873,VILLAMARIA,6,62831.0,96.0
2021-08-05,18,CAQUETA,18001,FLORENCIA,21,156789.0,134.0
2021-08-05,18,CAQUETA,18247,EL DONCELLO,1,17775.0,57.0
2021-08-05,18,CAQUETA,18410,LA MONTANITA,4,12128.0,330.0
2021-08-05,18,CAQUETA,18479,MORELIA,2,3350.0,598.0
2021-08-05,18,CAQUETA,18592,PUERTO RICO,3,24395.0,123.0
2021-08-05,18,CAQUETA,18610,SAN JOSE DEL FRAGUA,1,11364.0,88.0
2021-08-05,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,1,42390.0,24.0
2021-08-05,18,CAQUETA,18756,SOLANO,1,10331.0,97.0
2021-08-05,18,CAQUETA,18860,VALPARAISO,2,6082.0,329.0
2021-08-05,19,CAUCA,19001,POPAYAN,76,277270.0,275.0
2021-08-05,19,CAUCA,19130,CAJIBIO,5,32237.0,156.0
2021-08-05,19,CAUCA,19256,EL TAMBO,6,38688.0,156.0
2021-08-05,19,CAUCA,19290,FLORENCIA,3,5089.0,590.0
2021-08-05,19,CAUCA,19355,INZA,1,26571.0,38.0
2021-08-05,19,CAUCA,19455,MIRANDA,1,28662.0,35.0
2021-08-05,19,CAUCA,19473,MORALES,4,29737.0,135.0
2021-08-05,19,CAUCA,19517,PAEZ,1,37666.0,27.0
2021-08-05,19,CAUCA,19532,PATIA (EL BORDO),8,28586.0,280.0
2021-08-05,19,CAUCA,19548,PIENDAMO,1,33431.0,30.0
2021-08-05,19,CAUCA,19573,PUERTO TEJADA,1,40244.0,25.0
2021-08-05,19,CAUCA,19585,PURACE,1,14952.0,67.0
2021-08-05,19,CAUCA,19622,ROSAS,1,9336.0,108.0
2021-08-05,19,CAUCA,19693,SAN SEBASTIAN,1,9806.0,102.0
2021-08-05,19,CAUCA,19698,SANTANDER DE QUILICHAO,6,96032.0,63.0
2021-08-05,19,CAUCA,19743,SILVIA,4,33508.0,120.0
2021-08-05,19,CAUCA,19760,SOTARA,1,11958.0,84.0
2021-08-05,19,CAUCA,19785,SUCRE,3,6201.0,484.0
2021-08-05,19,CAUCA,19821,TORIBIO,1,30654.0,33.0
2021-08-05,19,CAUCA,19824,TOTORO,1,20870.0,48.0
2021-08-05,20,CESAR,20001,VALLEDUPAR,45,459349.0,98.0
2021-08-05,20,CESAR,20011,AGUACHICA,5,95878.0,53.0
2021-08-05,20,CESAR,20013,AGUSTIN CODAZZI,4,58621.0,69.0
2021-08-05,20,CESAR,20045,BECERRIL,1,20477.0,49.0
2021-08-05,20,CESAR,20060,BOSCONIA,1,37531.0,27.0
2021-08-05,20,CESAR,20175,CHIMICHAGUA,14,30289.0,463.0
2021-08-05,20,CESAR,20178,CHIRIGUANA,15,27006.0,556.0
2021-08-05,20,CESAR,20383,LA GLORIA,1,14989.0,67.0
2021-08-05,20,CESAR,20517,PAILITAS,1,16800.0,60.0
2021-08-05,20,CESAR,20621,ROBLES (LA PAZ),3,26109.0,115.0
2021-08-05,20,CESAR,20770,SAN MARTIN,1,20452.0,49.0
2021-08-05,20,CESAR,20787,TAMALAMEQUE,2,14063.0,143.0
2021-08-05,23,CORDOBA,23001,MONTERIA,37,433723.0,86.0
2021-08-05,23,CORDOBA,23068,AYAPEL,1,38816.0,26.0
2021-08-05,23,CORDOBA,23162,CERETE,11,96252.0,115.0
2021-08-05,23,CORDOBA,23168,CHIMA,1,13492.0,75.0
2021-08-05,23,CORDOBA,23182,CHINU,12,42680.0,282.0
2021-08-05,23,CORDOBA,23189,CIENAGA DE ORO,9,56278.0,160.0
2021-08-05,23,CORDOBA,23300,COTORRA,3,16215.0,186.0
2021-08-05,23,CORDOBA,23417,LORICA,4,98491.0,41.0
2021-08-05,23,CORDOBA,23419,LOS CORDOBAS,1,15886.0,63.0
2021-08-05,23,CORDOBA,23500,MOÑITOS,2,25095.0,80.0
2021-08-05,23,CORDOBA,23555,PLANETA RICA,2,60259.0,34.0
2021-08-05,23,CORDOBA,23570,PUEBLO NUEVO,3,26968.0,112.0
2021-08-05,23,CORDOBA,23574,PUERTO ESCONDIDO,1,19474.0,52.0
2021-08-05,23,CORDOBA,23586,PURISIMA,1,14705.0,69.0
2021-08-05,23,CORDOBA,23660,SAHAGUN,7,94020.0,75.0
2021-08-05,23,CORDOBA,23672,SAN ANTERO,2,29028.0,69.0
2021-08-05,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,3,29437.0,102.0
2021-08-05,23,CORDOBA,23686,SAN PELAYO,7,40617.0,173.0
2021-08-05,23,CORDOBA,23807,TIERRALTA,3,86578.0,35.0
2021-08-05,23,CORDOBA,23855,VALENCIA,1,30545.0,33.0
2021-08-05,25,CUNDINAMARCA,25035,ANAPOIMA,1,12241.0,82.0
2021-08-05,25,CUNDINAMARCA,25126,CAJICA,11,81111.0,136.0
2021-08-05,25,CUNDINAMARCA,25148,CAPARRAPI,1,10301.0,98.0
2021-08-05,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,1,7345.0,137.0
2021-08-05,25,CUNDINAMARCA,25175,CHIA,29,129613.0,224.0
2021-08-05,25,CUNDINAMARCA,25181,CHOACHI,2,10397.0,193.0
2021-08-05,25,CUNDINAMARCA,25183,CHOCONTA,2,19825.0,101.0
2021-08-05,25,CUNDINAMARCA,25200,COGUA,2,21102.0,95.0
2021-08-05,25,CUNDINAMARCA,25214,COTA,2,31868.0,63.0
2021-08-05,25,CUNDINAMARCA,25245,EL COLEGIO,1,22775.0,44.0
2021-08-05,25,CUNDINAMARCA,25260,EL ROSAL,1,21887.0,46.0
2021-08-05,25,CUNDINAMARCA,25269,FACATATIVA,5,136041.0,37.0
2021-08-05,25,CUNDINAMARCA,25286,FUNZA,12,90854.0,133.0
2021-08-05,25,CUNDINAMARCA,25288,FUQUENE,1,4849.0,207.0
2021-08-05,25,CUNDINAMARCA,25290,FUSAGASUGA,15,134658.0,112.0
2021-08-05,25,CUNDINAMARCA,25295,GACHANCIPA,5,16633.0,301.0
2021-08-05,25,CUNDINAMARCA,25307,GIRARDOT,9,92903.0,97.0
2021-08-05,25,CUNDINAMARCA,25317,GUACHETA,1,12405.0,81.0
2021-08-05,25,CUNDINAMARCA,25320,GUADUAS,1,27571.0,37.0
2021-08-05,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2,3604.0,555.0
2021-08-05,25,CUNDINAMARCA,25372,JUNIN,1,5234.0,192.0
2021-08-05,25,CUNDINAMARCA,25377,LA CALERA,1,28501.0,36.0
2021-08-05,25,CUNDINAMARCA,25386,LA MESA,6,29452.0,204.0
2021-08-05,25,CUNDINAMARCA,25407,LENGUAZAQUE,1,9425.0,107.0
2021-08-05,25,CUNDINAMARCA,25430,MADRID,17,109696.0,155.0
2021-08-05,25,CUNDINAMARCA,25438,MEDINA,1,7281.0,138.0
2021-08-05,25,CUNDINAMARCA,25473,MOSQUERA,17,128893.0,132.0
2021-08-05,25,CUNDINAMARCA,25513,PACHO,1,23726.0,43.0
2021-08-05,25,CUNDINAMARCA,25599,RAFAEL REYES (APULO),1,7533.0,133.0
2021-08-05,25,CUNDINAMARCA,25645,SAN ANTONIO DE TEQUENDAMA,1,10214.0,98.0
2021-08-05,25,CUNDINAMARCA,25736,SESQUILE,1,11067.0,91.0
2021-08-05,25,CUNDINAMARCA,25743,SILVANIA,1,20581.0,49.0
2021-08-05,25,CUNDINAMARCA,25754,SOACHA,45,645205.0,70.0
2021-08-05,25,CUNDINAMARCA,25758,SOPO,3,24838.0,121.0
2021-08-05,25,CUNDINAMARCA,25772,SUESCA,2,15401.0,130.0
2021-08-05,25,CUNDINAMARCA,25781,SUTATAUSA,4,5258.0,761.0
2021-08-05,25,CUNDINAMARCA,25785,TABIO,4,20602.0,195.0
2021-08-05,25,CUNDINAMARCA,25797,TENA,3,8072.0,372.0
2021-08-05,25,CUNDINAMARCA,25799,TENJO,23,20386.0,1129.0
2021-08-05,25,CUNDINAMARCA,25817,TOCANCIPA,12,39416.0,305.0
2021-08-05,25,CUNDINAMARCA,25843,UBATE,13,40001.0,325.0
2021-08-05,25,CUNDINAMARCA,25875,VILLETA,2,25957.0,78.0
2021-08-05,25,CUNDINAMARCA,25878,VIOTA,2,12589.0,159.0
2021-08-05,25,CUNDINAMARCA,25899,ZIPAQUIRA,22,129652.0,170.0
2021-08-05,27,CHOCO,27001,QUIBDO,3,120679.0,25.0
2021-08-05,27,CHOCO,27006,ACANDI,1,12095.0,83.0
2021-08-05,27,CHOCO,27361,ITSMINA,1,28087.0,36.0
2021-08-05,27,CHOCO,27491,NOVITA,1,8164.0,123.0
2021-08-05,41,HUILA,41001,NEIVA,51,314526.0,163.0
2021-08-05,41,HUILA,41006,ACEVEDO,1,24562.0,41.0
2021-08-05,41,HUILA,41013,AGRADO,1,8593.0,117.0
2021-08-05,41,HUILA,41020,ALGECIRAS,3,20259.0,149.0
2021-08-05,41,HUILA,41132,CAMPOALEGRE,1,30183.0,34.0
2021-08-05,41,HUILA,41298,GARZON,3,66311.0,46.0
2021-08-05,41,HUILA,41306,GIGANTE,1,22871.0,44.0
2021-08-05,41,HUILA,41359,ISNOS (SAN JOSE DE ISNOS),1,24593.0,41.0
2021-08-05,41,HUILA,41396,LA PLATA,13,54405.0,239.0
2021-08-05,41,HUILA,41483,NATAGA,1,6168.0,163.0
2021-08-05,41,HUILA,41524,PALERMO,7,24243.0,289.0
2021-08-05,41,HUILA,41530,PALESTINA,2,10454.0,192.0
2021-08-05,41,HUILA,41551,PITALITO,24,120287.0,200.0
2021-08-05,41,HUILA,41615,RIVERA,4,22877.0,175.0
2021-08-05,41,HUILA,41668,SAN AGUSTIN,1,32409.0,31.0
2021-08-05,41,HUILA,41676,SANTA MARIA,2,10215.0,196.0
2021-08-05,41,HUILA,41770,SUAZA,2,17376.0,116.0
2021-08-05,41,HUILA,41791,TARQUI,2,16108.0,125.0
2021-08-05,41,HUILA,41797,TESALIA,1,9767.0,103.0
2021-08-05,41,HUILA,41807,TIMANA,1,20919.0,48.0
2021-08-05,44,GUAJIRA,44001,RIOHACHA,2,177573.0,12.0
2021-08-05,44,GUAJIRA,44110,EL MOLINO,1,6963.0,144.0
2021-08-05,44,GUAJIRA,44279,FONSECA,1,40852.0,25.0
2021-08-05,44,GUAJIRA,44420,LA JAGUA DEL PILAR,1,2952.0,339.0
2021-08-05,44,GUAJIRA,44430,MAICAO,14,159223.0,88.0
2021-08-05,44,GUAJIRA,44650,SAN JUAN DEL CESAR,1,46077.0,22.0
2021-08-05,44,GUAJIRA,44847,URIBIA,5,160711.0,32.0
2021-08-05,44,GUAJIRA,44855,URUMITA,1,10198.0,99.0
2021-08-05,44,GUAJIRA,44874,VILLANUEVA,2,24996.0,81.0
2021-08-05,47,MAGDALENA,47189,CIENAGA,7,118435.0,60.0
2021-08-05,47,MAGDALENA,47245,EL BANCO,4,59594.0,68.0
2021-08-05,47,MAGDALENA,47268,EL RETEN,1,19345.0,52.0
2021-08-05,47,MAGDALENA,47288,FUNDACION,3,64833.0,47.0
2021-08-05,47,MAGDALENA,47318,GUAMAL,1,25312.0,40.0
2021-08-05,47,MAGDALENA,47545,PIJIÑO DEL CARMEN (PIJIÑO),1,11071.0,91.0
2021-08-05,47,MAGDALENA,47692,SAN SEBASTIAN DE BUENAVISTA,1,18865.0,54.0
2021-08-05,47,MAGDALENA,47707,SANTA ANA,1,22723.0,45.0
2021-08-05,47,MAGDALENA,47745,SITIO NUEVO,1,25804.0,39.0
2021-08-05,47,MAGDALENA,47980,ZONA BANANERA,2,66802.0,30.0
2021-08-05,50,META,50001,VILLAVICENCIO,132,451212.0,293.0
2021-08-05,50,META,50006,ACACIAS,15,78199.0,192.0
2021-08-05,50,META,50150,CASTILLA LA NUEVA,2,13611.0,147.0
2021-08-05,50,META,50226,CUMARAL,1,21397.0,47.0
2021-08-05,50,META,50287,FUENTE DE ORO,1,11599.0,87.0
2021-08-05,50,META,50313,GRANADA,20,64932.0,309.0
2021-08-05,50,META,50318,GUAMAL,1,13857.0,73.0
2021-08-05,50,META,50325,MAPIRIPAN,1,6036.0,166.0
2021-08-05,50,META,50568,PUERTO GAITAN,20,41017.0,488.0
2021-08-05,50,META,50573,PUERTO LOPEZ,8,28270.0,283.0
2021-08-05,50,META,50606,RESTREPO,5,17610.0,284.0
2021-08-05,50,META,50680,SAN CARLOS DE GUAROA,1,11512.0,87.0
2021-08-05,50,META,50686,SAN JUANITO,4,1149.0,3482.0
2021-08-05,50,META,50689,SAN MARTIN,4,22281.0,180.0
2021-08-05,50,META,50711,VISTAHERMOSA,7,16525.0,424.0
2021-08-05,52,NARIÑO,52001,PASTO,58,352326.0,165.0
2021-08-05,52,NARIÑO,52019,ALBAN (SAN JOSE),1,8197.0,122.0
2021-08-05,52,NARIÑO,52079,BARBACOAS,1,34248.0,30.0
2021-08-05,52,NARIÑO,52110,BUESACO,12,19951.0,602.0
2021-08-05,52,NARIÑO,52207,CONSACA,3,10117.0,297.0
2021-08-05,52,NARIÑO,52233,CUMBITARA,1,5096.0,197.0
2021-08-05,52,NARIÑO,52254,EL PEÑOL,1,6223.0,161.0
2021-08-05,52,NARIÑO,52258,EL TABLON,1,13255.0,76.0
2021-08-05,52,NARIÑO,52317,GUACHUCAL,1,18845.0,54.0
2021-08-05,52,NARIÑO,52323,GUALMATAN,1,6290.0,159.0
2021-08-05,52,NARIÑO,52356,IPIALES,4,105517.0,38.0
2021-08-05,52,NARIÑO,52378,LA CRUZ,5,16674.0,300.0
2021-08-05,52,NARIÑO,52381,LA FLORIDA,1,9047.0,111.0
2021-08-05,52,NARIÑO,52399,LA UNION,3,28659.0,105.0
2021-08-05,52,NARIÑO,52418,LOS ANDES (SOTOMAYOR),2,8703.0,230.0
2021-08-05,52,NARIÑO,52490,OLAYA HERRERA(BOCAS DE SATINGA,3,21415.0,141.0
2021-08-05,52,NARIÑO,52506,OSPINA,1,6488.0,155.0
2021-08-05,52,NARIÑO,52573,PUERRES,4,8446.0,474.0
2021-08-05,52,NARIÑO,52585,PUPIALES,2,16431.0,122.0
2021-08-05,52,NARIÑO,52678,SAMANIEGO,3,23727.0,127.0
2021-08-05,52,NARIÑO,52683,SANDONA,2,18859.0,107.0
2021-08-05,52,NARIÑO,52685,SAN BERNARDO,6,8874.0,677.0
2021-08-05,52,NARIÑO,52687,SAN LORENZO,2,16653.0,121.0
2021-08-05,52,NARIÑO,52693,SAN PABLO,1,12929.0,78.0
2021-08-05,52,NARIÑO,52786,TAMINANGO,2,15412.0,130.0
2021-08-05,52,NARIÑO,52788,TANGUA,1,10331.0,97.0
2021-08-05,52,NARIÑO,52835,TUMACO,2,138091.0,15.0
2021-08-05,52,NARIÑO,52838,TUQUERRES,3,42413.0,71.0
2021-08-05,52,NARIÑO,52885,YACUANQUER,1,10579.0,95.0
2021-08-05,54,NORTE SANTANDER,54001,CUCUTA,79,629414.0,126.0
2021-08-05,54,NORTE SANTANDER,54003,ABREGO,2,30191.0,67.0
2021-08-05,54,NORTE SANTANDER,54172,CHINACOTA,3,16021.0,188.0
2021-08-05,54,NORTE SANTANDER,54174,CHITAGA,1,10554.0,95.0
2021-08-05,54,NORTE SANTANDER,54206,CONVENCION,1,18112.0,56.0
2021-08-05,54,NORTE SANTANDER,54385,LA ESPERANZA,1,11040.0,91.0
2021-08-05,54,NORTE SANTANDER,54405,LOS PATIOS,7,81411.0,86.0
2021-08-05,54,NORTE SANTANDER,54498,OCAÑA,12,111643.0,108.0
2021-08-05,54,NORTE SANTANDER,54518,PAMPLONA,5,45521.0,110.0
2021-08-05,54,NORTE SANTANDER,54553,PUERTO SANTANDER,4,8139.0,492.0
2021-08-05,54,NORTE SANTANDER,54599,RAGONVALIA,1,5420.0,185.0
2021-08-05,54,NORTE SANTANDER,54810,TIBU,3,51399.0,59.0
2021-08-05,54,NORTE SANTANDER,54820,TOLEDO,1,14962.0,67.0
2021-08-05,54,NORTE SANTANDER,54874,VILLA DEL ROSARIO,30,93735.0,321.0
2021-08-05,63,QUINDIO,63001,ARMENIA,69,275641.0,251.0
2021-08-05,63,QUINDIO,63130,CALARCA,8,70662.0,114.0
2021-08-05,63,QUINDIO,63190,CIRCASIA,1,27135.0,37.0
2021-08-05,63,QUINDIO,63401,LA TEBAIDA,1,32564.0,31.0
2021-08-05,63,QUINDIO,63470,MONTENEGRO,6,35324.0,170.0
2021-08-05,63,QUINDIO,63594,QUIMBAYA,3,29117.0,104.0
2021-08-05,66,RISARALDA,66001,PEREIRA,62,409670.0,152.0
2021-08-05,66,RISARALDA,66045,APIA,4,10707.0,374.0
2021-08-05,66,RISARALDA,66170,DOSQUEBRADAS,17,194890.0,88.0
2021-08-05,66,RISARALDA,66400,LA VIRGINIA,3,25900.0,116.0
2021-08-05,66,RISARALDA,66456,MISTRATO,2,16203.0,124.0
2021-08-05,66,RISARALDA,66682,SANTA ROSA DE CABAL,11,71174.0,155.0
2021-08-05,68,SANTANDER,68001,BUCARAMANGA,101,528855.0,191.0
2021-08-05,68,SANTANDER,68077,BARBOSA,2,28769.0,70.0
2021-08-05,68,SANTANDER,68081,BARRANCABERMEJA,34,199564.0,171.0
2021-08-05,68,SANTANDER,68190,CIMITARRA,3,25782.0,117.0
2021-08-05,68,SANTANDER,68229,CURITI,1,11653.0,86.0
2021-08-05,68,SANTANDER,68266,ENCISO,5,3394.0,1474.0
2021-08-05,68,SANTANDER,68276,FLORIDABLANCA,41,275109.0,150.0
2021-08-05,68,SANTANDER,68307,GIRON,16,150610.0,107.0
2021-08-05,68,SANTANDER,68318,GUACA,1,5762.0,174.0
2021-08-05,68,SANTANDER,68406,LEBRIJA,1,37214.0,27.0
2021-08-05,68,SANTANDER,68524,PALMAS SOCORRO,2,2467.0,811.0
2021-08-05,68,SANTANDER,68547,PIEDECUESTA,21,157425.0,134.0
2021-08-05,68,SANTANDER,68572,PUENTE NACIONAL,1,12586.0,80.0
2021-08-05,68,SANTANDER,68655,SABANA DE TORRES,2,27845.0,72.0
2021-08-05,68,SANTANDER,68679,SAN GIL,7,54687.0,129.0
2021-08-05,68,SANTANDER,68705,SANTA BARBARA,1,2239.0,447.0
2021-08-05,68,SANTANDER,68755,SOCORRO,4,29997.0,134.0
2021-08-05,68,SANTANDER,68770,SUAITA,1,8771.0,115.0
2021-08-05,68,SANTANDER,68861,VELEZ,1,19376.0,52.0
2021-08-05,70,SUCRE,70001,SINCELEJO,37,274622.0,135.0
2021-08-05,70,SUCRE,70110,BUENAVISTA,3,10007.0,300.0
2021-08-05,70,SUCRE,70124,CAIMITO,1,13331.0,76.0
2021-08-05,70,SUCRE,70204,COLOSO (RICAURTE),1,7803.0,129.0
2021-08-05,70,SUCRE,70215,COROZAL,2,66350.0,31.0
2021-08-05,70,SUCRE,70235,GALERAS (NUEVA GRANADA),2,20239.0,99.0
2021-08-05,70,SUCRE,70418,LOS PALMITOS,1,21831.0,46.0
2021-08-05,70,SUCRE,70473,MORROA,1,14793.0,68.0
2021-08-05,70,SUCRE,70523,PALMITO,1,12534.0,80.0
2021-08-05,70,SUCRE,70670,SAMPUES,3,44617.0,68.0
2021-08-05,70,SUCRE,70702,SAN JUAN DE BETULIA,2,13437.0,149.0
2021-08-05,70,SUCRE,70823,TOLUVIEJO,1,20033.0,50.0
2021-08-05,73,TOLIMA,73001,IBAGUE,65,500686.0,130.0
2021-08-05,73,TOLIMA,73067,ATACO,2,18237.0,110.0
2021-08-05,73,TOLIMA,73168,CHAPARRAL,1,43795.0,23.0
2021-08-05,73,TOLIMA,73217,COYAIMA,1,18999.0,53.0
2021-08-05,73,TOLIMA,73236,DOLORES,1,7274.0,138.0
2021-08-05,73,TOLIMA,73268,ESPINAL,10,67983.0,148.0
2021-08-05,73,TOLIMA,73283,FRESNO,3,28920.0,104.0
2021-08-05,73,TOLIMA,73319,GUAMO,1,30516.0,33.0
2021-08-05,73,TOLIMA,73349,HONDA,1,23616.0,43.0
2021-08-05,73,TOLIMA,73352,ICONONZO,1,10057.0,100.0
2021-08-05,73,TOLIMA,73408,LERIDA,3,17084.0,176.0
2021-08-05,73,TOLIMA,73411,LIBANO,1,33262.0,31.0
2021-08-05,73,TOLIMA,73443,MARIQUITA,11,34505.0,319.0
2021-08-05,73,TOLIMA,73449,MELGAR,1,34136.0,30.0
2021-08-05,73,TOLIMA,73504,ORTEGA,2,29665.0,68.0
2021-08-05,73,TOLIMA,73555,PLANADAS,3,21557.0,140.0
2021-08-05,73,TOLIMA,73770,SUAREZ,1,3446.0,291.0
2021-08-05,73,TOLIMA,73861,VENADILLO,1,12137.0,83.0
2021-08-05,73,TOLIMA,73870,VILLAHERMOSA,1,8530.0,118.0
2021-08-05,76,VALLE,76001,CALI,462,1822869.0,254.0
2021-08-05,76,VALLE,76020,ALCALA,1,12186.0,83.0
2021-08-05,76,VALLE,76036,ANDALUCIA,5,18132.0,276.0
2021-08-05,76,VALLE,76041,ANSERMANUEVO,1,15668.0,64.0
2021-08-05,76,VALLE,76054,ARGELIA,2,5008.0,400.0
2021-08-05,76,VALLE,76109,BUENAVENTURA,6,258445.0,24.0
2021-08-05,76,VALLE,76111,BUGA,27,115821.0,234.0
2021-08-05,76,VALLE,76113,BUGALAGRANDE,2,22052.0,91.0
2021-08-05,76,VALLE,76130,CANDELARIA,14,84661.0,166.0
2021-08-05,76,VALLE,76147,CARTAGO,47,118803.0,396.0
2021-08-05,76,VALLE,76233,DAGUA,1,39665.0,26.0
2021-08-05,76,VALLE,76248,EL CERRITO,2,53983.0,38.0
2021-08-05,76,VALLE,76275,FLORIDA,1,54207.0,19.0
2021-08-05,76,VALLE,76318,GUACARI,5,30275.0,166.0
2021-08-05,76,VALLE,76364,JAMUNDI,13,131806.0,99.0
2021-08-05,76,VALLE,76400,LA UNION,2,29388.0,69.0
2021-08-05,76,VALLE,76520,PALMIRA,61,302642.0,202.0
2021-08-05,76,VALLE,76563,PRADERA,4,43552.0,92.0
2021-08-05,76,VALLE,76622,ROLDANILLO,2,31658.0,64.0
2021-08-05,76,VALLE,76736,SEVILLA,15,36827.0,408.0
2021-08-05,76,VALLE,76823,TORO,1,12091.0,83.0
2021-08-05,76,VALLE,76834,TULUA,46,187159.0,246.0
2021-08-05,76,VALLE,76869,VIJES,2,10766.0,186.0
2021-08-05,76,VALLE,76890,YOTOCO,3,15325.0,196.0
2021-08-05,76,VALLE,76892,YUMBO,5,95040.0,53.0
2021-08-05,76,VALLE,76895,ZARZAL,7,39343.0,178.0
2021-08-05,81,ARAUCA,81001,ARAUCA,15,75735.0,199.0
2021-08-05,81,ARAUCA,81065,ARAUQUITA,3,45268.0,67.0
2021-08-05,81,ARAUCA,81300,FORTUL,3,17492.0,172.0
2021-08-05,81,ARAUCA,81736,SARAVENA,6,52884.0,114.0
2021-08-05,81,ARAUCA,81794,TAME,4,40311.0,100.0
2021-08-05,85,CASANARE,85001,YOPAL,25,156942.0,160.0
2021-08-05,85,CASANARE,85010,AGUAZUL,9,33440.0,270.0
2021-08-05,85,CASANARE,85125,HATO COROZAL,7,11431.0,613.0
2021-08-05,85,CASANARE,85139,MANI,4,13291.0,301.0
2021-08-05,85,CASANARE,85162,MONTERREY,2,14828.0,135.0
2021-08-05,85,CASANARE,85230,OROCUE,1,8142.0,123.0
2021-08-05,85,CASANARE,85263,PORE,17,10675.0,1593.0
2021-08-05,85,CASANARE,85315,SACAMA,1,1675.0,598.0
2021-08-05,85,CASANARE,85325,SAN LUIS DE PALENQUE,3,7537.0,399.0
2021-08-05,85,CASANARE,85410,TAURAMENA,2,21709.0,93.0
2021-08-05,85,CASANARE,85430,TRINIDAD,5,11734.0,427.0
2021-08-05,85,CASANARE,85440,VILLANUEVA,10,31727.0,316.0
2021-08-05,86,PUTUMAYO,86001,MOCOA,5,48422.0,104.0
2021-08-05,86,PUTUMAYO,86219,COLON,3,5204.0,577.0
2021-08-05,86,PUTUMAYO,86320,ORITO,4,33003.0,122.0
2021-08-05,86,PUTUMAYO,86568,PUERTO ASIS,6,57255.0,105.0
2021-08-05,86,PUTUMAYO,86569,PUERTO CAICEDO,5,11122.0,450.0
2021-08-05,86,PUTUMAYO,86571,PUERTO GUZMAN,1,17495.0,58.0
2021-08-05,86,PUTUMAYO,86749,SIBUNDOY,9,14104.0,639.0
2021-08-05,86,PUTUMAYO,86757,SAN MIGUEL (LA DORADA),1,14054.0,72.0
2021-08-05,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,3,27455.0,110.0
2021-08-05,86,PUTUMAYO,86885,VILLAGARZON,5,22630.0,221.0
2021-08-05,88,SAN ANDRES,88001,SAN ANDRES,2,43754.0,46.0
2021-08-05,94,GUAINIA,94001,PUERTO INIRIDA,1,30104.0,34.0
2021-08-05,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,2,48086.0,42.0
2021-08-05,97,VAUPES,97001,MITU,3,27709.0,109.0
2021-08-05,99,VICHADA,99001,PUERTO CARREÑO,1,19788.0,51.0
2021-08-05,08,BARRANQUILLA,08001,BARRANQUILLA,210,1120103.0,188.0
2021-08-05,13,CARTAGENA,13001,CARTAGENA,158,887946.0,178.0
2021-08-05,47,STA MARTA D.E.,47001,SANTA MARTA,54,479853.0,113.0
2021-08-06,05,ANTIOQUIA,05001,MEDELLIN,402,2372330.0,170.0
